student_id,gaming_hours,gaming_genre
2632,6.76,RPG
2633,2.84,FPS
2634,0.37,FPS
2635,7.89,FPS
2636,2.11,Casual
2637,1.01,FPS
2638,2.96,RPG
2639,5.91,FPS
2640,2.35,FPS
2641,4.6,Casual
2642,3.32,Casual
2643,0.94,FPS
2644,2.64,RPG
2645,5.8,RPG
2646,4.9,Casual
2647,0.96,Casual
2648,1.31,RPG
2649,5.13,Casual
2650,6.51,Casual
2651,2.8,RPG
2652,4.76,RPG
2653,1.37,RPG
2654,2.49,FPS
2655,0.16,RPG
2656,6.15,RPG
2657,3.21,FPS
2658,6.53,Casual
2659,5.67,Casual
2660,6.63,FPS
2661,2.29,Casual
2662,1.48,FPS
2663,7.78,RPG
2664,5.74,RPG
2665,6.67,RPG
2666,0.11,RPG
2667,2.84,Casual
2668,5.94,RPG
2669,0.62,RPG
2670,4.54,RPG
2671,3.43,Casual
2672,0.14,FPS
2673,1.89,FPS
2674,2.28,Casual
2675,0.89,Casual
2676,5.05,Casual
2677,1.94,FPS
2678,2.22,Casual
2679,7.19,Casual
2680,3.74,Casual
2681,3.14,RPG
2682,5.79,FPS
2683,7.28,RPG
2684,0.2,RPG
2685,3.59,RPG
2686,4.89,Casual
2687,2.55,RPG
2688,6.18,FPS
2689,7.77,RPG
2690,7.55,FPS
2691,2.13,FPS
2692,1.81,RPG
2693,7.66,Casual
2694,3.67,Casual
2695,1.67,RPG
2696,5.66,Casual
2697,2.28,FPS
2698,2.14,Casual
2699,7.03,Casual
2700,1.3,RPG
2701,0.52,FPS
2702,2.15,RPG
2703,4.86,FPS
2704,0.98,RPG
2705,3.77,FPS
2706,5.02,RPG
2707,6.79,FPS
2708,1.84,FPS
2709,6.54,FPS
2710,1.88,FPS
2711,5.41,Casual
2712,3.45,FPS
2713,0.92,RPG
2714,5.71,RPG
2715,1.74,FPS
2716,1.41,FPS
2717,2.87,RPG
2718,5.23,Casual
2719,1.87,RPG
2720,1.47,RPG
2721,0.08,Casual
2722,3.77,Casual
2723,3.43,Casual
2724,1.87,RPG
2725,0.43,FPS
2726,3.43,Casual
2727,6.31,FPS
2728,5.72,RPG
2729,6.89,RPG
2730,0.08,RPG
2731,7.73,Casual
2732,2.73,FPS
2733,7.92,Casual
2734,2.02,FPS
2735,3.77,FPS
2736,2.83,RPG
2737,2.85,Casual
2738,6.74,RPG
2739,5.97,RPG
2740,7.94,RPG
2741,4.91,FPS
2742,3.71,RPG
2743,0.72,FPS
2744,7.97,Casual
2745,4.41,FPS
2746,5.6,FPS
2747,3.25,RPG
2748,4.38,RPG
2749,7.54,RPG
2750,1.33,FPS
2751,2.34,FPS
2752,1.22,Casual
2753,6.34,RPG
2754,0.5,RPG
2755,0.65,RPG
2756,2.39,RPG
2757,4.11,Casual
2758,3.25,RPG
2759,0.36,FPS
2760,7.66,RPG
2761,7.62,FPS
2762,2.23,RPG
2763,5.85,RPG
2764,4.63,FPS
2765,1.9,Casual
2766,2.1,FPS
2767,3.93,Casual
2768,3.35,FPS
2769,2.33,Casual
2770,6.46,RPG
2771,3.85,FPS
2772,5.24,FPS
2773,1.51,FPS
2774,4.27,FPS
2775,2.54,FPS
2776,4.21,FPS
2777,6.25,FPS
2778,6.15,RPG
2779,2.83,FPS
2780,5.55,RPG
2781,7.53,FPS
2782,5.01,Casual
2783,1.19,RPG
2784,5.44,RPG
2785,0.84,FPS
2786,6.98,RPG
2787,4.13,FPS
2788,3.08,Casual
2789,0.46,Casual
2790,3.05,RPG
2791,7.23,Casual
2792,0.17,RPG
2793,3.8,FPS
2794,7.45,Casual
2795,3.16,FPS
2796,3.43,RPG
2797,4.63,FPS
2798,3.7,FPS
2799,1.35,RPG
2800,0.15,FPS
2801,4.88,RPG
2802,7.37,RPG
2803,0.85,Casual
2804,1.69,FPS
2805,2.96,Casual
2806,6.47,Casual
2807,2.15,FPS
2808,7.06,Casual
2809,0.44,FPS
2810,7.53,FPS
2811,4.49,FPS
2812,5.27,Casual
2813,2.94,FPS
2814,6.26,FPS
2815,1.33,RPG
2816,0.39,FPS
2817,3.16,RPG
2818,6.83,FPS
2819,6.04,FPS
2820,4.14,RPG
2821,4.58,RPG
2822,1.04,Casual
2823,6.73,RPG
2824,6.3,Casual
2825,5.25,FPS
2826,3.73,RPG
2827,7.72,RPG
2828,7.03,Casual
2829,5.16,Casual
2830,2.97,RPG
2831,4.94,FPS
2832,4.6,Casual
2833,3.15,FPS
2834,2.45,FPS
2835,3.26,RPG
2836,4.59,FPS
2837,3.43,FPS
2838,2.11,Casual
2839,6.09,FPS
2840,4.25,Casual
2841,0.54,FPS
2842,2.95,FPS
2843,7.08,FPS
2844,6.04,RPG
2845,2.59,FPS
2846,7.51,Casual
2847,0.61,RPG
2848,7.69,RPG
2849,1.97,FPS
2850,0.07,FPS
2851,3.47,RPG
2852,2.87,Casual
2853,4.31,RPG
2854,6.37,RPG
2855,6.74,Casual
2856,3.21,FPS
2857,3.44,FPS
2858,1.19,RPG
2859,0.38,FPS
2860,5.13,Casual
2861,0.52,RPG
2862,5.87,FPS
2863,4.31,FPS
2864,1.59,RPG
2865,4.32,RPG
2866,1.46,Casual
2867,3.51,RPG
2868,6.4,RPG
2869,3.7,FPS
2870,1.19,FPS
2871,5.79,RPG
2872,1.49,Casual
2873,5.91,RPG
2874,3.83,RPG
2875,3.63,RPG
2876,6.81,RPG
2877,5.67,FPS
2878,0.26,Casual
2879,2.37,RPG
2880,6.97,FPS
2881,0.15,RPG
2882,4.36,FPS
2883,5.82,RPG
2884,4.97,RPG
2885,6.08,FPS
2886,5.81,Casual
2887,5.54,RPG
2888,6.57,Casual
2889,5.17,Casual
2890,3.22,RPG
2891,3.78,FPS
2892,5.73,Casual
2893,7.01,RPG
2894,2.18,RPG
2895,2.74,FPS
2896,7.45,RPG
2897,4.63,FPS
2898,1.43,FPS
2899,5.31,Casual
2900,7.93,RPG
2901,6.59,RPG
2902,5.97,RPG
2903,1.66,FPS
2904,7.01,Casual
2905,4.21,FPS
2906,7.11,Casual
2907,2.64,RPG
2908,0.5,FPS
2909,3.81,FPS
2910,2.16,Casual
2911,5.72,RPG
2912,7.66,RPG
2913,5.53,FPS
2914,7.1,Casual
2915,3.62,FPS
2916,6.17,RPG
2917,6.74,FPS
2918,5.69,FPS
2919,4.06,RPG
2920,5.01,FPS
2921,5.6,Casual
2922,2.02,RPG
2923,6.48,Casual
2924,7.6,FPS
2925,3.72,FPS
2926,5.61,RPG
2927,5.9,FPS
2928,5.3,RPG
2929,4.38,RPG
2930,7.05,Casual
2931,3.59,FPS
2932,0.49,Casual
2933,6.76,RPG
2934,5.39,RPG
2935,6.79,FPS
2936,1.11,RPG
2937,0.25,Casual
2938,7.47,Casual
2939,1.18,FPS
2940,6.48,RPG
2941,6.59,FPS
2942,5.67,Casual
2943,1.05,RPG
2944,5.34,Casual
2945,7.11,RPG
2946,3.4,FPS
2947,3.31,RPG
2948,3.54,FPS
2949,0.66,FPS
2950,7.14,FPS
2951,6.95,Casual
2952,7.98,FPS
2953,4.68,Casual
2954,6.01,FPS
2955,1.62,Casual
2956,5.34,Casual
2957,5.2,FPS
2958,7.21,Casual
2959,6.65,Casual
2960,7.51,FPS
2961,6.95,Casual
2962,6.95,FPS
2963,0.51,FPS
2964,6.77,RPG
2965,4.86,FPS
2966,3.04,FPS
2967,0.45,Casual
2968,5.42,Casual
2969,2.63,Casual
2970,3.74,RPG
2971,5.45,Casual
2972,7.29,FPS
2973,6.6,Casual
2974,3.6,FPS
2975,3.1,Casual
2976,1.92,RPG
2977,2.98,Casual
2978,0.89,Casual
2979,7.77,Casual
2980,4.59,RPG
2981,1.02,Casual
2982,2.82,Casual
2983,4.38,FPS
2984,4.26,RPG
2985,0.28,FPS
2986,7.61,Casual
2987,2.2,FPS
2988,0.13,Casual
2989,0.61,RPG
2990,4.64,FPS
2991,1.1,Casual
2992,0.33,FPS
2993,3.04,RPG
2994,4.98,Casual
2995,0.89,FPS
2996,2.51,RPG
2997,3.34,Casual
2998,1.28,Casual
2999,4.05,FPS
3000,0.68,FPS
3001,0.37,RPG
3002,4.16,RPG
3003,1.98,RPG
3004,0.76,FPS
3005,3.39,RPG
3006,7.32,Casual
3007,5.79,FPS
3008,6.52,FPS
3009,6.98,RPG
3010,7.78,FPS
3011,6.11,RPG
3012,4.87,FPS
3013,2.92,FPS
3014,1.45,RPG
3015,5.49,FPS
3016,7.96,Casual
3017,3.74,Casual
3018,5.79,RPG
3019,3.96,RPG
3020,3.46,FPS
3021,3.28,Casual
3022,4.04,RPG
3023,2.94,FPS
3024,5.99,FPS
3025,6.99,FPS
3026,7.06,FPS
3027,1.82,RPG
3028,7.17,Casual
3029,2.73,Casual
3030,2.47,RPG
3031,5.81,RPG
3032,2.44,FPS
3033,0.42,RPG
3034,2.99,FPS
3035,5.77,FPS
3036,2.62,RPG
3037,5.04,FPS
3038,5.28,FPS
3039,5.87,FPS
3040,7.18,FPS
3041,3.46,RPG
3042,1.33,FPS
3043,2.55,FPS
3044,3.46,FPS
3045,5.71,FPS
3046,0.1,Casual
3047,2.53,FPS
3048,6.24,FPS
3049,5.37,RPG
3050,5.85,FPS
3051,6.49,RPG
3052,6.27,FPS
3053,5.46,Casual
3054,3.52,Casual
3055,7.87,RPG
3056,4.55,Casual
3057,1.62,RPG
3058,2.34,Casual
3059,5.55,RPG
3060,7.4,FPS
3061,1.43,FPS
3062,0.66,FPS
3063,7.05,RPG
3064,7.32,FPS
3065,2.21,RPG
3066,3.02,FPS
3067,5.28,Casual
3068,2.64,RPG
3069,7.02,RPG
3070,0.86,RPG
3071,0.3,Casual
3072,1.67,FPS
3073,2.29,FPS
3074,0.9,Casual
3075,0.53,Casual
3076,6.04,RPG
3077,1.31,FPS
3078,7.31,FPS
3079,2.94,FPS
3080,5.36,Casual
3081,1.8,FPS
3082,1.92,RPG
3083,4.6,Casual
3084,4.49,FPS
3085,6.15,FPS
3086,6.06,FPS
3087,5.37,RPG
3088,3.59,FPS
3089,7.13,FPS
3090,4.98,FPS
3091,7.92,FPS
3092,6.55,FPS
3093,0.35,FPS
3094,2.56,FPS
3095,4.58,Casual
3096,5.77,FPS
3097,4.4,RPG
3098,6.29,RPG
3099,2.26,Casual
3100,1.47,FPS
3101,0.43,FPS
3102,4.59,Casual
3103,5.51,Casual
3104,2.61,FPS
3105,4.91,FPS
3106,0.42,Casual
3107,0.79,FPS
3108,5.61,Casual
3109,2.94,Casual
3110,5.37,FPS
3111,6.65,Casual
3112,6.82,RPG
3113,1.38,Casual
3114,3.89,RPG
3115,5.87,FPS
3116,6.19,Casual
3117,6.28,FPS
3118,1.83,Casual
3119,1.54,RPG
3120,4.72,FPS
3121,5.93,FPS
3122,2.55,Casual
3123,0.84,FPS
3124,5.73,Casual
3125,2.4,FPS
3126,1.33,RPG
3127,1.18,Casual
3128,2.52,FPS
3129,4.74,FPS
3130,2.87,Casual
3131,0.17,RPG
3132,0.78,Casual
3133,2.32,Casual
3134,5.28,RPG
3135,0.79,Casual
3136,4.49,RPG
3137,0.96,RPG
3138,1.69,FPS
3139,1.38,Casual
3140,0.54,Casual
3141,5.37,FPS
3142,3.71,RPG
3143,6.65,FPS
3144,0.79,RPG
3145,1.16,Casual
3146,2.45,FPS
3147,6.13,Casual
3148,2.45,FPS
3149,3.27,RPG
3150,2.41,RPG
3151,0.64,FPS
3152,7.52,RPG
3153,4.39,Casual
3154,6.3,FPS
3155,5.27,FPS
3156,4.11,RPG
3157,0.72,Casual
3158,5.14,Casual
3159,1.24,FPS
3160,3.32,Casual
3161,5.03,RPG
3162,6.26,FPS
3163,5.48,Casual
3164,5.37,FPS
3165,1.19,Casual
3166,2.77,Casual
3167,0.34,RPG
3168,5.76,RPG
3169,7.62,RPG
3170,2.11,FPS
3171,0.7,Casual
3172,3.8,Casual
3173,6.85,RPG
3174,4.42,Casual
3175,0.37,RPG
3176,7.79,RPG
3177,6.63,RPG
3178,1.05,FPS
3179,7.37,Casual
3180,3.61,Casual
3181,2.98,Casual
3182,3.69,RPG
3183,6.68,Casual
3184,5.28,RPG
3185,0.47,RPG
3186,7.66,Casual
3187,1.18,RPG
3188,5.96,RPG
3189,5.09,FPS
3190,1.5,Casual
3191,1.37,FPS
3192,6.96,FPS
3193,3.36,FPS
3194,5.24,RPG
3195,4.03,FPS
3196,5.82,Casual
3197,3.83,FPS
3198,2.3,Casual
3199,2.91,FPS
3200,6.87,FPS
3201,3.74,Casual
3202,1.71,FPS
3203,7.48,FPS
3204,6.37,Casual
3205,0.45,FPS
3206,7.99,FPS
3207,5.56,FPS
3208,1.28,FPS
3209,1.9,FPS
3210,5.54,Casual
3211,6.24,FPS
3212,1.91,FPS
3213,2.06,Casual
3214,2.46,RPG
3215,4.78,FPS
3216,1.37,RPG
3217,0.83,FPS
3218,5.43,RPG
3219,6.23,RPG
3220,4.01,Casual
3221,2.91,FPS
3222,3.46,Casual
3223,3.11,FPS
3224,7.68,RPG
3225,6.14,FPS
3226,1.66,RPG
3227,3.07,RPG
3228,4.35,Casual
3229,4.9,Casual
3230,3.75,RPG
3231,6.48,FPS
3232,6.14,RPG
3233,4.04,Casual
3234,6.84,FPS
3235,6.01,RPG
3236,6.23,FPS
3237,7.65,FPS
3238,2.13,FPS
3239,2.14,Casual
3240,7.11,FPS
3241,6.18,FPS
3242,7.41,Casual
3243,0.51,RPG
3244,5.02,Casual
3245,1.16,FPS
3246,4.03,RPG
3247,1.25,FPS
3248,1.02,RPG
3249,0.1,RPG
3250,5.04,RPG
3251,2.87,RPG
3252,0.84,Casual
3253,2.58,RPG
3254,1.35,RPG
3255,7.53,FPS
3256,2.56,Casual
3257,2.67,FPS
3258,6.72,RPG
3259,5.18,FPS
3260,5.68,Casual
3261,5.09,Casual
3262,7.57,FPS
3263,1.66,Casual
3264,7.91,FPS
3265,6.65,FPS
3266,4.71,Casual
3267,5.3,FPS
3268,5.19,FPS
3269,0.47,RPG
3270,1.74,Casual
3271,7.69,FPS
3272,4.27,FPS
3273,3.03,FPS
3274,6.1,FPS
3275,4.2,FPS
3276,0.11,Casual
3277,5.89,FPS
3278,5.86,RPG
3279,1.32,Casual
3280,7.65,RPG
3281,1.79,FPS
3282,3.66,RPG
3283,0.92,Casual
3284,4.83,FPS
3285,3.0,FPS
3286,2.83,FPS
3287,6.62,RPG
3288,0.08,FPS
3289,6.38,Casual
3290,4.57,RPG
3291,7.89,RPG
3292,4.72,Casual
3293,0.44,FPS
3294,0.41,Casual
3295,7.07,RPG
3296,6.73,RPG
3297,2.77,FPS
3298,4.94,RPG
3299,3.92,RPG
3300,7.74,RPG
3301,7.6,FPS
3302,7.87,FPS
3303,6.93,RPG
3304,7.28,RPG
3305,1.74,RPG
3306,6.65,RPG
3307,5.67,FPS
3308,7.7,FPS
3309,4.57,RPG
3310,0.68,RPG
3311,4.78,RPG
3312,5.49,Casual
3313,1.76,Casual
3314,3.15,FPS
3315,4.79,RPG
3316,2.99,RPG
3317,3.0,FPS
3318,1.06,Casual
3319,7.53,RPG
3320,6.0,Casual
3321,0.01,Casual
3322,6.12,FPS
3323,5.92,FPS
3324,0.08,FPS
3325,2.96,FPS
3326,4.85,FPS
3327,3.62,Casual
3328,6.22,Casual
3329,3.4,RPG
3330,1.23,Casual
3331,7.81,FPS
3332,1.94,RPG
3333,5.74,FPS
3334,1.15,FPS
3335,2.63,FPS
3336,3.54,RPG
3337,1.54,FPS
3338,3.6,FPS
3339,1.26,RPG
3340,4.47,RPG
3341,5.31,FPS
3342,0.5,FPS
3343,6.97,Casual
3344,1.48,FPS
3345,1.8,Casual
3346,5.29,FPS
3347,3.75,RPG
3348,4.0,RPG
3349,1.03,Casual
3350,6.45,FPS
3351,4.94,FPS
3352,1.08,Casual
3353,2.99,RPG
3354,6.48,Casual
3355,4.55,Casual
3356,0.87,RPG
3357,2.98,Casual
3358,1.94,RPG
3359,4.14,RPG
3360,6.75,RPG
3361,3.49,RPG
3362,3.47,RPG
3363,7.24,Casual
3364,4.61,RPG
3365,4.53,RPG
3366,2.1,RPG
3367,4.86,FPS
3368,4.61,FPS
3369,3.17,FPS
3370,7.93,RPG
3371,7.06,Casual
3372,6.0,RPG
3373,4.3,Casual
3374,3.7,FPS
3375,1.48,Casual
3376,2.45,FPS
3377,6.19,FPS
3378,3.63,Casual
3379,7.06,FPS
3380,1.18,FPS
3381,4.07,FPS
3382,5.18,Casual
3383,4.13,RPG
3384,7.11,FPS
3385,7.92,FPS
3386,0.93,FPS
3387,1.04,FPS
3388,1.04,Casual
3389,5.45,Casual
3390,2.98,Casual
3391,5.87,Casual
3392,3.24,Casual
3393,5.02,Casual
3394,6.16,Casual
3395,4.39,Casual
3396,4.32,RPG
3397,0.71,FPS
3398,3.29,RPG
3399,4.37,RPG
3400,3.7,RPG
3401,7.21,Casual
3402,7.25,RPG
3403,6.58,FPS
3404,3.0,FPS
3405,5.74,Casual
3406,3.16,RPG
3407,1.86,FPS
3408,2.74,Casual
3409,0.57,FPS
3410,2.65,RPG
3411,3.69,FPS
3412,7.64,Casual
3413,2.51,Casual
3414,7.22,RPG
3415,1.83,Casual
3416,1.53,Casual
3417,4.15,Casual
3418,5.38,Casual
3419,0.35,Casual
3420,1.77,RPG
3421,3.65,RPG
3422,2.65,FPS
3423,5.7,FPS
3424,4.09,Casual
3425,1.28,FPS
3426,7.16,RPG
3427,2.34,FPS
3428,5.85,RPG
3429,6.24,FPS
3430,7.71,Casual
3431,3.99,Casual
3432,4.93,Casual
3433,2.68,RPG
3434,5.43,Casual
3435,3.71,RPG
3436,3.5,RPG
3437,6.84,FPS
3438,0.4,Casual
3439,7.06,FPS
3440,6.82,RPG
3441,4.05,Casual
3442,3.92,RPG
3443,2.89,FPS
3444,7.95,RPG
3445,0.89,Casual
3446,4.72,FPS
3447,5.45,Casual
3448,7.47,Casual
3449,6.24,Casual
3450,5.15,RPG
3451,0.93,FPS
3452,2.99,RPG
3453,1.11,RPG
3454,7.05,Casual
3455,6.0,Casual
3456,6.06,Casual
3457,5.22,RPG
3458,4.06,RPG
3459,1.2,FPS
3460,2.64,FPS
3461,1.1,Casual
3462,5.8,RPG
3463,1.28,RPG
3464,5.62,FPS
3465,5.54,FPS
3466,3.67,RPG
3467,1.08,Casual
3468,2.52,FPS
3469,2.56,FPS
3470,5.6,RPG
3471,0.91,FPS
3472,6.63,FPS
3473,6.09,FPS
3474,1.49,RPG
3475,5.75,RPG
3476,5.35,Casual
3477,5.98,RPG
3478,1.51,RPG
3479,1.26,FPS
3480,1.89,Casual
3481,2.93,RPG
3482,6.35,FPS
3483,5.9,RPG
3484,7.4,FPS
3485,0.47,RPG
3486,0.09,RPG
3487,5.59,RPG
3488,2.23,Casual
3489,2.67,Casual
3490,4.37,Casual
3491,0.82,Casual
3492,5.14,FPS
3493,2.6,FPS
3494,5.06,FPS
3495,6.67,FPS
3496,1.37,FPS
3497,7.45,Casual
3498,4.25,RPG
3499,7.38,RPG
3500,1.66,FPS
3501,4.84,RPG
3502,3.23,Casual
3503,6.19,FPS
3504,4.85,Casual
3505,3.96,FPS
3506,7.3,Casual
3507,3.02,FPS
3508,1.76,RPG
3509,4.86,Casual
3510,4.99,RPG
3511,3.51,RPG
3512,3.89,RPG
3513,7.68,FPS
3514,5.86,FPS
3515,0.88,FPS
3516,1.7,FPS
3517,7.8,Casual
3518,5.81,Casual
3519,7.32,FPS
3520,2.43,Casual
3521,5.93,FPS
3522,5.71,FPS
3523,2.36,Casual
3524,4.41,FPS
3525,5.02,FPS
3526,3.85,Casual
3527,6.62,Casual
3528,6.66,RPG
3529,6.8,FPS
3530,6.43,FPS
3531,3.9,RPG
3532,3.05,Casual
3533,6.65,Casual
3534,3.92,Casual
3535,1.97,Casual
3536,4.06,RPG
3537,1.13,RPG
3538,5.53,RPG
3539,2.69,RPG
3540,2.09,FPS
3541,7.65,RPG
3542,6.22,FPS
3543,6.3,Casual
3544,4.99,FPS
3545,6.71,Casual
3546,6.07,FPS
3547,4.79,Casual
3548,7.69,FPS
3549,1.53,Casual
3550,7.55,FPS
3551,3.21,RPG
3552,4.23,FPS
3553,0.98,RPG
3554,4.32,Casual
3555,4.89,Casual
3556,7.98,FPS
3557,7.8,RPG
3558,7.73,Casual
3559,2.79,RPG
3560,7.93,FPS
3561,3.64,FPS
3562,6.81,RPG
3563,1.73,FPS
3564,4.05,RPG
3565,7.73,RPG
3566,7.58,FPS
3567,5.47,RPG
3568,6.38,Casual
3569,1.41,FPS
3570,5.77,FPS
3571,4.94,Casual
3572,0.73,FPS
3573,0.91,Casual
3574,0.87,Casual
3575,5.79,Casual
3576,1.13,RPG
3577,3.74,RPG
3578,2.86,Casual
3579,4.4,FPS
3580,5.65,FPS
3581,5.48,FPS
3582,4.12,Casual
3583,3.71,RPG
3584,3.18,RPG
3585,6.9,RPG
3586,2.65,RPG
3587,2.07,FPS
3588,5.95,RPG
3589,2.88,RPG
3590,6.78,RPG
3591,2.62,Casual
3592,5.62,RPG
3593,0.36,Casual
3594,3.08,RPG
3595,2.75,RPG
3596,6.53,Casual
3597,7.74,Casual
3598,3.69,RPG
3599,6.6,FPS
3600,5.6,FPS
3601,7.74,FPS
3602,6.49,FPS
3603,0.62,RPG
3604,5.71,Casual
3605,4.28,RPG
3606,0.13,FPS
3607,2.01,FPS
3608,7.37,RPG
3609,7.41,Casual
3610,6.39,Casual
3611,7.85,Casual
3612,6.45,Casual
3613,0.08,RPG
3614,2.3,Casual
3615,0.24,FPS
3616,0.75,FPS
3617,1.75,FPS
3618,4.03,FPS
3619,6.78,FPS
3620,6.9,Casual
3621,4.93,RPG
3622,7.43,Casual
3623,4.0,Casual
3624,7.11,Casual
3625,3.63,Casual
3626,2.22,Casual
3627,7.33,RPG
3628,3.1,RPG
3629,4.03,Casual
3630,2.63,Casual
3631,5.3,Casual
3632,7.96,Casual
3633,0.2,RPG
3634,7.2,Casual
3635,0.03,Casual
3636,2.91,RPG
3637,1.35,RPG
3638,6.06,Casual
3639,0.4,RPG
3640,4.43,Casual
3641,2.36,FPS
3642,1.07,RPG
3643,6.17,RPG
3644,1.74,RPG
3645,1.79,FPS
3646,2.2,FPS
3647,4.69,Casual
3648,5.28,FPS
3649,0.14,FPS
3650,1.93,Casual
3651,3.45,RPG
3652,2.66,Casual
3653,7.07,RPG
3654,6.3,Casual
3655,5.01,RPG
3656,2.7,Casual
3657,5.61,FPS
3658,6.75,FPS
3659,4.76,Casual
3660,6.28,Casual
3661,5.99,Casual
3662,4.57,FPS
3663,2.5,RPG
3664,5.97,FPS
3665,1.65,FPS
3666,6.24,RPG
3667,6.44,Casual
3668,6.58,FPS
3669,3.78,FPS
3670,1.54,FPS
3671,0.8,Casual
3672,5.95,RPG
3673,7.09,FPS
3674,5.21,Casual
3675,1.15,FPS
3676,7.48,FPS
3677,7.91,FPS
3678,3.47,FPS
3679,4.76,FPS
3680,6.22,FPS
3681,5.89,RPG
3682,7.74,FPS
3683,0.92,FPS
3684,4.65,FPS
3685,5.54,FPS
3686,7.12,FPS
3687,6.99,FPS
3688,7.82,Casual
3689,4.1,RPG
3690,6.65,Casual
3691,3.42,Casual
3692,3.38,RPG
3693,2.03,Casual
3694,6.55,RPG
3695,7.89,RPG
3696,2.05,Casual
3697,0.45,FPS
3698,6.52,FPS
3699,4.96,FPS
3700,7.68,Casual
3701,2.02,RPG
3702,0.57,Casual
3703,3.94,RPG
3704,0.68,RPG
3705,2.09,RPG
3706,1.01,RPG
3707,1.79,Casual
3708,0.85,FPS
3709,7.63,RPG
3710,2.23,FPS
3711,3.55,RPG
3712,7.19,RPG
3713,5.42,Casual
3714,4.94,Casual
3715,5.64,RPG
3716,6.63,FPS
3717,7.02,Casual
3718,5.14,FPS
3719,7.12,RPG
3720,4.28,FPS
3721,2.22,FPS
3722,7.04,RPG
3723,4.33,FPS
3724,7.25,Casual
3725,0.32,RPG
3726,3.18,RPG
3727,7.58,FPS
3728,2.0,FPS
3729,7.53,Casual
3730,7.63,Casual
3731,7.06,RPG
3732,4.51,RPG
3733,5.18,RPG
3734,6.96,Casual
3735,6.21,Casual
3736,5.04,RPG
3737,7.86,Casual
3738,5.49,RPG
3739,7.8,FPS
3740,0.46,RPG
3741,1.11,RPG
3742,3.61,FPS
3743,3.08,RPG
3744,6.26,RPG
3745,1.28,Casual
3746,7.81,Casual
3747,2.52,Casual
3748,3.43,FPS
3749,2.2,RPG
3750,4.63,RPG
3751,0.47,FPS
3752,1.2,FPS
3753,5.97,FPS
3754,1.49,FPS
3755,1.88,Casual
3756,6.34,FPS
3757,0.75,FPS
3758,3.5,FPS
3759,0.18,Casual
3760,2.77,FPS
3761,5.59,FPS
3762,0.72,FPS
3763,7.11,FPS
3764,7.28,FPS
3765,0.84,Casual
3766,7.93,FPS
3767,2.38,FPS
3768,0.67,FPS
3769,0.04,Casual
3770,3.27,FPS
3771,5.04,Casual
3772,2.66,Casual
3773,6.69,RPG
3774,5.73,Casual
3775,2.8,RPG
3776,5.87,RPG
3777,7.52,RPG
3778,0.74,RPG
3779,2.45,FPS
3780,3.71,RPG
3781,3.98,Casual
3782,4.34,FPS
3783,2.41,Casual
3784,5.34,FPS
3785,5.16,Casual
3786,4.62,RPG
3787,0.91,RPG
3788,3.82,Casual
3789,2.85,Casual
3790,3.93,FPS
3791,7.37,Casual
3792,3.84,FPS
3793,0.11,RPG
3794,3.51,Casual
3795,6.57,FPS
3796,6.24,FPS
3797,4.11,RPG
3798,2.0,FPS
3799,3.72,FPS
3800,4.51,RPG
3801,8.0,RPG
3802,5.15,RPG
3803,5.55,RPG
3804,3.93,Casual
3805,2.84,Casual
3806,6.5,Casual
3807,3.96,FPS
3808,7.96,FPS
3809,3.66,Casual
3810,0.54,RPG
3811,5.46,Casual
3812,0.37,RPG
3813,2.0,Casual
3814,2.83,FPS
3815,5.92,RPG
3816,3.95,Casual
3817,0.23,Casual
3818,4.93,RPG
3819,3.29,FPS
3820,7.37,Casual
3821,4.0,RPG
3822,5.67,FPS
3823,1.75,RPG
3824,6.09,RPG
3825,5.77,RPG
3826,7.23,Casual
3827,0.27,RPG
3828,3.58,RPG
3829,5.43,FPS
3830,0.76,RPG
3831,3.28,FPS
3832,7.54,FPS
3833,3.49,FPS
3834,7.88,FPS
3835,0.45,FPS
3836,5.74,RPG
3837,4.65,FPS
3838,4.0,FPS
3839,7.77,Casual
3840,1.04,RPG
3841,7.17,RPG
3842,5.53,FPS
3843,2.07,RPG
3844,7.21,RPG
3845,3.43,RPG
3846,6.51,FPS
3847,3.11,Casual
3848,6.81,Casual
3849,5.09,Casual
3850,1.13,FPS
3851,5.2,RPG
3852,1.53,FPS
3853,3.3,RPG
3854,1.36,RPG
3855,0.18,RPG
3856,1.7,RPG
3857,4.29,Casual
3858,3.85,Casual
3859,4.01,FPS
3860,1.98,Casual
3861,5.48,Casual
3862,5.63,FPS
3863,2.86,FPS
3864,7.05,Casual
3865,5.15,RPG
3866,5.7,RPG
3867,2.22,RPG
3868,0.0,Casual
3869,6.92,Casual
3870,6.58,FPS
3871,0.99,FPS
3872,2.99,RPG
3873,5.29,FPS
3874,5.22,RPG
3875,6.88,Casual
3876,1.12,Casual
3877,3.44,Casual
3878,0.78,FPS
3879,3.12,Casual
3880,0.12,RPG
3881,7.19,FPS
3882,4.22,RPG
3883,6.8,Casual
3884,0.48,RPG
3885,1.82,Casual
3886,2.08,RPG
3887,3.09,RPG
3888,6.42,FPS
3889,3.09,FPS
3890,1.64,RPG
3891,0.52,RPG
3892,0.64,RPG
3893,6.08,RPG
3894,3.56,Casual
3895,5.81,FPS
3896,5.46,RPG
3897,1.08,RPG
3898,1.14,FPS
3899,6.04,Casual
3900,5.77,Casual
3901,3.02,FPS
3902,0.62,Casual
